N.Registro;Tipo;Categoría;Nombre;Dirección;C.Postal;Provincia;Municipio;Localidad;Nucleo;Teléfono 1;Teléfono 2;Teléfono 3;Email;web;Q Calidad;Central Reservas;Posada Real;Plazas;GPS.Longitud;GPS.Latitud;accesible a personas con discapacidad
05/001133;Casa Rural;3ª - 3 Estrellas;LAS YEGUAS DEL ADAJA;Camino ARMENTEROS (FINCA EL MIRADOR DEL ADAJA) KM. 2.5;5214;Ávila;Pajares de Adaja;PAJARES DE ADAJA;PAJARES DE ADAJA;649324058;920208506;;miradoradaja@gmail.com;;;;;4;-4.6647306;40.9081361;Si
05/001134;Casa Rural;3ª - 3 Estrellas;ARRIEROS DEL ADAJA;Camino ARMENTEROS (FINCA EL MIRADOR DEL ADAJA) KM.2.5;5214;Ávila;Pajares de Adaja;PAJARES DE ADAJA;PAJARES DE ADAJA;649324058;920208506;;miradoradaja@gmail.com;;;;;4;-4.664682;40.905725;Si
05/001135;Casa Rural;3ª - 3 Estrellas;EL TORREON DEL ADAJA;Camino ARMENTEROS (FINCA EL MIRADOR DEL ADAJA) KM. 2.5;5214;Ávila;Pajares de Adaja;PAJARES DE ADAJA;PAJARES DE ADAJA;649324058;920208506;;miradoradaja@gmail.com;;;;;8;-4.6647417;40.9054833;Si
05/001136;Casa Rural;3ª - 3 Estrellas;LA ATALAYA DEL ADAJA;Camino ARMENTEROS (FINCA EL MIRADOR DEL ADAJA) KM. 2.5;5214;Ávila;Pajares de Adaja;PAJARES DE ADAJA;PAJARES DE ADAJA;649324058;920208506;;miradoradaja@gmail.com;;;;;7;-4.6647528;40.9061583;Si
05/001137;Casa Rural;3ª - 3 Estrellas;ARMENTEROS DEL ADAJA;Camino ARMENTEROS (FINCA EL MIRADOR DEL ADAJA) KM. 2.5;5214;Ávila;Pajares de Adaja;PAJARES DE ADAJA;PAJARES DE ADAJA;649324058;920208506;;miradoradaja@gmail.com;;;;;8;-4.664471;40.905959;Si
49/000329;Hotel Rural;3ª - 3 Estrellas;EL PALACIO DE MONFARRACINOS;Plaza Doctor Juan Antonio Santos Bermejo 14;49121;Zamora;Monfarracinos;MONFARRACINOS;MONFARRACINOS;659449250;980502475;;info@elpalaciodemonfarracinos.es;www.elpalaciodemonfarracinos.es;;;;40;-5.7075;41.5530556;Si
40/000591;Hotel Rural;3ª - 3 Estrellas;LA QUERENCIA DE VALSAIN;Carretera DE MADRID 39;40109;Segovia;Real Sitio de San Ildefonso;VALSAIN;VALSAIN;629652513;c;;info@laquerenciadevalsain.es;www.laquerenciadevalsain.es;;;;18;-4.0211111;40.8738889;Si
49/000330;Hotel Rural;1ª - 1 Estrella;CASA MARIBONA;Carretera Ilanes 1;49350;Zamora;Galende;PUENTE (EL);PUENTE (EL);980621848;660667173;;;;;;;24;-6.642405;42.083787;
05/001138;Casa Rural;4ª - 4 Estrellas;CASACHOCOLATE;Calle TRAVESIA 1;5417;Ávila;Guisando;GUISANDO;GUISANDO;920374101;649092399;;casachocolate@casa-rural-gredos.es;www.casa-rural-gredos.es;;;;10;-5.1380556;40.2216667;
05/001139;Casa Rural;4ª - 4 Estrellas;LA CASA DE AL LADO;Calle CARMEN 45;5693;Ávila;Umbrías;UMBRIAS;UMBRIAS;678459277;;;info@cuentashasta3.es;www.loboratorio.com;;;;4;-5.5886111;40.3088889;Si
40/000594;Hotel Rural;3ª - 3 Estrellas;HOSPEDERIA DE LOS TEMPLARIOS;Plaza DE ESPAÑA 19;40300;Segovia;Sepúlveda;SEPULVEDA;SEPULVEDA;921540089;;;info@hospederiadelostemplarios.es;www.hotelruralsepulveda.es;;;;16;-3.7486111;41.2969444;
40/000595;Casa Rural;3ª - 3 Estrellas;LA CASEJA DE AYLLON;Calle SUBIDA A LAS BODEGAS 13;40520;Segovia;Ayllón;AYLLON;AYLLON;677600616;;;info@decasaruralenayllon.com;www.decasaruralenayllon.com;;;;4;-3.37457;41.420351;
09/000578;Casa Rural;4ª - 4 Estrellas;LA CASA DEL CURA;Plaza del Curato. 1;9491;Burgos;Fresnillo de las Dueñas;FRESNILLO DE LAS DUEÑAS;FRESNILLO DE LAS DUEÑAS;606341419;608783765;947538362;casacura1993@hotmail.com;www.casadelcura.es;;;;16;-3.6458333;41.6472222;Si
09/000579;Casa Rural;4ª - 4 Estrellas;LA ERMITA;Calle Ntra.Sra. del Carrascal. 42;9692;Burgos;Canicosa de la Sierra;CANICOSA DE LA SIERRA;CANICOSA DE LA SIERRA;677822818;;;francasarural@gmail.com;www.casaruralaermita.net;;;;16;-3.04205;41.9361;
40/000596;Hotel Rural;4ª - 4 Estrellas;LA TEJERA DE FAUSTO;Carretera LA SALCEDA - SEPULVEDA. KM. 7.1;40173;Segovia;Santiuste de Pedraza;REQUIJADA;REQUIJADA;921127087;619240355;;reservas@latejeradefausto.com;www.latejeradefausto.com;;;;18;-3.8550822;41.1382792;Si
40/000597;Hotel Rural;2ª - 2 Estrellas;REFUGIO LA HONDILLA;Plaza SAN PEDRO 4;40163;Segovia;Matabuena;MATABUENA;MATABUENA;921504090;676980110;;información@lahondilla.com;www.lahondilla.com;;;;22;-3.7578967;41.0959597;Si
09/000580;Hotel Rural;3ª - 3 Estrellas;ZALAMA;Calle La Fuente 13;9569;Burgos;Merindad de Montija;SAN PELAYO;SAN PELAYO;947565961;653714336;;info@casazalama.com;www.casazalama.com;;;;12;-3.4333333;43.1075;
09/000581;Casa Rural;4ª - 4 Estrellas;EL ARROYAL;Calle La Dehesilla. 84;9680;Burgos;Palacios de la Sierra;PALACIOS DE LA SIERRA;PALACIOS DE LA SIERRA;947393124;649464400;923288594;alfredomadina@hotmail.com;www.casaruralelarroyal.es;;;;9;-3.1290306;41.9687056;
09/000583;Casa Rural;2ª - 2 Estrellas;LA PLATERÍA l;Calle Reoyo. 21   A;9317;Burgos;Mambrilla de Castrejón;MAMBRILLA DE CASTREJON;MAMBRILLA DE CASTREJON;947540444;616504150;;casaruralreoyo@gmail.com;www.casaruralreoyo.com;;;;11;-3.98473;41.6671;
09/000584;Casa Rural;2ª - 2 Estrellas;LA PLATERÍA ll;Calle Reoyo. 21   B;9317;Burgos;Mambrilla de Castrejón;MAMBRILLA DE CASTREJON;MAMBRILLA DE CASTREJON;947540444;616504150;;casaruralreoyo@gmail.com;www.casaruralreoyo.com;;;;6;-3.98473;41.6671;
09/000586;Casa Rural;4ª - 4 Estrellas;GALERÍA RÍO 10;Calle Río. 10;9140;Burgos;Quintanilla Vivar;QUINTANILLA-VIVAR O QUINTANILLA MOROCISLA;QUINTANILLA VIVAR O QUINTANILLA MOROCISLA;947292237;653927594;;galeriario10@hotmail.com;;;;;6;-3.6886111;42.4155556;
09/000587;Hotel Rural;3ª - 3 Estrellas;LA CASONA;Plaza Manuel Gutiérrez. 3;9199;Burgos;Pineda de la Sierra;PINEDA DE LA SIERRA;PINEDA DE LA SIERRA;947424021;654291689;;info@lacasonadepineda.com;www.lacasonadepineda.com;;;;12;-3.29737;42.21596;
09/000589;Casa Rural;2ª - 2 Estrellas;LA CONDESONA;Calle La Cerca. 15;9310;Burgos;Torresandino;TORRESANDINO;TORRESANDINO;646074684;;;enca.oliver@gmail.com;www.lacondesona.com;;;;8;-3.9094444;41.8294444;
05/001141;Casa Rural;3ª - 3 Estrellas;LAS ALEGUILLAS;Avenida DEL ROZADO 6;5440;Ávila;Piedralaves;PIEDRALAVES;PIEDRALAVES;615824032;;;;;;;;11;-4.6980556;40.3191667;Si
49/000336;Hotel Rural;4ª - 4 Estrellas;LA BECERA;Calle Castillo 1;49178;Zamora;Peñausende;PEÑAUSENDE;PEÑAUSENDE;980577160;609574299;;el-café@terra.es;www.la-becera.com;;;;26;-5.8794444;41.2875;Si
42/000447;Hotel Rural;4ª - 4 Estrellas;VILLA DE BERLANGA;Plaza SAN ANDRES 3;42003;Soria;Berlanga de Duero;BERLANGA DE DUERO;BERLANGA DE DUERO;975368442;635238800;;hotelvilladeberlanga@gmail.com;www.hotelvilladeberlanga.com;;;;19;-2.860693;41.465063;Si
40/000599;Hotel Rural;3ª - 3 Estrellas;EL ADARVE;Calle EL PARRAL 13;40520;Segovia;Ayllón;AYLLON;AYLLON;921553367;696974731;;eladarve2@orange.es;www.eladarve.es;;;;17;-3.3755556;41.4186111;
40/000600;Hotel Rural;4ª - 4 Estrellas;LA CASONA DE ESPIRDO;Calle LAS FUENTES 19;40191;Segovia;Espirdo;ESPIRDO;ESPIRDO;921449012;639685455;;lacasona@espirdo.com;www.espirdo.com;;;;16;-4.0738889;40.9975;
09/000590;Casa Rural;4ª - 4 Estrellas;EL RIBERO;Calle Las Cuadras 1;9588;Burgos;Valle de Mena;MONTIANO;MONTIANO;609360080;;;info@casaruralelribero.com;www.casaruralelribero.com;;;;12;-3.202896;43.106424;Si
40/000602;Hotel Rural;3ª - 3 Estrellas;HOTEL RURAL & SPA LA SENDA DE LOS CARACOLES;Camino MANADERO S/N;40512;Segovia;Ayllón;GRADO DEL PICO;GRADO DEL PICO;921125119;686290855;;lasendadeloscaracoles@gmail.com;www.lasendadeloscaracoles.com;;;;28;-3.24113;41.291249;Si
09/000592;Hotel Rural;3ª - 3 Estrellas;VENTA DEL TÉRMINO;Calle Cantarranas. 4;9219;Burgos;Santa Gadea del Cid;SANTA GADEA DEL CID;SANTA GADEA DEL CID;947359179;646284582;;info@ventadeltermino.com;www.ventadeltermino.com;;;;8;-3.0594;42.715521;
49/000338;Casa Rural;4ª - 4 Estrellas;CASA ABUELA;Calle Verdero 52;49335;Zamora;Ferreras de Arriba;FERRERAS DE ARRIBA;FERRERAS DE ARRIBA;980593002;665286428;;a.cabezasmoreno@hotmail.com;www.casaruralferrerasarriba.es;;;;7;-6.197196;41.899616;Si
34/000316;Casa Rural;4ª - 4 Estrellas;AMONTES RURAL;Calle SAN JUAN 5;34810;Palencia;Aguilar de Campoo;NESTAR;NESTAR;979123926;639524222;;agustinmontes@ono.com;www.amontesrural.com;;;;15;-4.237607;42.841846;Si
09/000593;Posada;3ª - 3 Estrellas;CASA GUSTARES;Plaza de La Veracruz. 9;9690;Burgos;Vilviestre del Pinar;VILVIESTRE DEL PINAR;VILVIESTRE DEL PINAR;947390696;606177038;;casagustares@gmail.com;www.casagustares.es;;;;13;-3.078111;41.952175;Si
40/000604;Casa Rural;4ª - 4 Estrellas;EL RECUENCO;Calle LA IGLESIA 23;40192;Segovia;Adrada de Pirón;ADRADA DE PIRON;ADRADA DE PIRON;921462313;;;casaruralelrecuenco@hotmail.com;;;;;6;-4.0497222;41.0522222;
40/000606;Casa Rural;2ª - 2 Estrellas;DEL SOL;Calle DEL SOL 12;40196;Segovia;Segovia;ZAMARRAMALA;ZAMARRAMALA;696649706;;;imarques@telefonica.net;www.imarques.es/crural;;;;4;-4.1347222;40.9641667;
34/000317;Casa Rural;3ª - 3 Estrellas;CASA RURAL DON JOSE MARIA HERNANDEZ;Calle ABILIO CALDERON 1;34219;Palencia;Cubillas de Cerrato;CUBILLAS DE CERRATO;CUBILLAS DE CERRATO;979782420;675930149;;casarural@cubillasdecerrato.es;www.cubillasdecerrato.es;;;;4;-4.46;41.79;
49/000341;Hotel Rural;3ª - 3 Estrellas;ALTEJO;Calle Honda 6;49130;Zamora;Manganeses de la Lampreana;MANGANESES DE LA LAMPREANA;MANGANESES DE LA LAMPREANA;980589010;;;altejo.com@hotmai.lcom;www.ctraltejo.com;;;;17;-5.7109689;41.75101;
05/001146;Casa Rural;3ª - 3 Estrellas;LA TAHONA VIEJA-RINCON DE LA AVENA;Calle LAS PARRAS 1;5110;Ávila;Barraco (El);BARRACO (EL);BARRACO (EL);646343996;;;info@latahonavieja.com;www.latahonavieja.com;;;;2;-4.6447222;40.4766667;
05/001147;Casa Rural;3ª - 3 Estrellas;LA HUERTA DE SABINA;Calle SITIO SAN BARTOLOME S/N;5400;Ávila;Arenas de San Pedro;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;678515165;920371123;;lahuertadesabina@gmail.com;;;;;4;-5.077524;40.205615;
09/000595;Casa Rural;4ª - 4 Estrellas;CASA RÍO ESGUEVA;Calle La Solana. 23;9610;Burgos;Espinosa de Cervera;ESPINOSA DE CERVERA;ESPINOSA DE CERVERA;699522616;;;casadelcurarioesgueva@gmail.com;www.casadelcurarioesgueva.com;;;;11;-3.4691667;41.8955556;Si
37/000724;Casa Rural;4ª - 4 Estrellas;EL PUENTE MOCHO DE LEDESMA;Calle PEÑA PAJAR 25  BJº;37100;Salamanca;Ledesma;LEDESMA;LEDESMA;923250809;609435107;;casaruralelpuentemocho@gmail.com;;;;;5;-5.999844;41.084323;
40/000608;Hotel Rural;4ª - 4 Estrellas;MANANTIAL DEL CHORRO;Calle MATEJA S/N;40161;Segovia;Navafría;NAVAFRIA;NAVAFRIA;921506498;618648809;;elchorro@manantialdelchorro.com;;;;;46;-3.8255556;41.0544444;Si
34/000319;Casa Rural;4ª - 4 Estrellas;FINCA EL CERCADO. CASA PRINCIPAL;Carretera ANTIGÜEDAD. KM 3.2;34240;Palencia;Baltanás;BALTANAS;BALTANAS;610543537;;;info.fincaelcercado@gmail.com;www.fincaelcercado.com;;;;14;-4.204299;41.934243;Si
34/000320;Casa Rural;4ª - 4 Estrellas;FINCA EL CERCADO. CASA INVITADOS;Carretera ANTIGÜEDAD. KM 3.2;34240;Palencia;Baltanás;BALTANAS;BALTANAS;610543537;;;info.fincaelcercado@gmail.com;www.fincaelcercado.com;;;;3;-4.204598;41.934168;Si
40/000609;Casa Rural;3ª - 3 Estrellas;ATARDECERES;Calle POZO ARRIBA 4;40441;Segovia;Migueláñez;MIGUELAÑEZ;MIGUELAÑEZ;921566152;659422522;;info@atardeceres.es;www.atardeceres.es;;;;16;-4.36317;41.122437;
09/000596;Casa Rural;3ª - 3 Estrellas;VALDEBELAR ALOJAMIENTO RURAL;Calle Mesón 12;1118;Burgos;Condado de Treviño;BAJAURI;BAJAURI;945378224;617322302;;valdebelar@gmail.com;www.valdebelar.com;;;;14;-2.567611;42.652411;
49/000343;Posada;4ª - 4 Estrellas;EL SENDERO DEL AGUA;Barrio Seco 8;49359;Zamora;Trefacio;TREFACIO;TREFACIO;980057017;666462214;;elsenderodelagua@gmail.com;;;;Si;15;-6.652056;42.121932;Si
09/000597;Hotel Rural;3ª - 3 Estrellas;HOTEL BOUTIQUE VALLE DE OCA;Calle La Plaza. 8;9258;Burgos;Valle de Oca;VILLANASUR RIO DE OCA;VILLANASUR RIO DE OCA;950568595;650344129;;valledeocahotelboutique@gmail.com;;;;;16;-3.320556;42.436944;Si
40/000612;Casa Rural;1ª - 1 Estrella;CASA DE MARTA;Calle MOZONCILLO 20;40270;Segovia;Carbonero el Mayor;CARBONERO EL MAYOR;CARBONERO EL MAYOR;983150169;619790676;;sendinoana@gmail.com;;;;;3;-4.2919444;41.1497222;
40/000613;Casa Rural;3ª - 3 Estrellas;VILLA DE RIAZA;Calle MEDICO VALENTIN GIL 18;40500;Segovia;Riaza;RIAZA;RIAZA;918141287;607633612;;scobaleda@scarquitectos.es;;;;;4;-3.4755556;41.2791667;
49/000346;Casa Rural;3ª - 3 Estrellas;CASA PIEDAD;Calle Peña Quebrada 3;49253;Zamora;Torregamones;TORREGAMONES;TORREGAMONES;980616067;;;;;;;;10;-6.179093;41.485039;Si
49/000347;Hotel Rural;3ª - 3 Estrellas;EL RINCÓN DE TREFACIO;Carretera San Ciprián 2;49359;Zamora;Trefacio;TREFACIO;TREFACIO;980628300;;;elrincon@sanabriaturismo.com;www.sanabriaturismo.com;;;;17;-6.651421;42.117004;Si
09/000598;Casa Rural;4ª - 4 Estrellas;LASDEVILLADIEGO 9;Calle Real 4;9129;Burgos;Villadiego;VILLALIBADO;VILLALIBADO;616885308;;;info@lasdevilladiego.com;www.lasdevilladiego.com;;;;12;-3.976111;42.526111;
05/001151;Casa Rural;4ª - 4 Estrellas;CAVILAS Y MOLINEROS;Calle HERMANOS RAMOS SAEZ 1;5292;Ávila;Velayos;VELAYOS;VELAYOS;920201470;605567985;;s920201470@gmail.com;;;;;4;-4.62204;40.841458;Si
09/000599;Casa Rural;3ª - 3 Estrellas;VILLAPAJAR;Calle Las Cesteras. 1;9199;Burgos;Villasur de Herreros;VILLASUR DE HERREROS;VILLASUR DE HERREROS;616635571;;;casaruralvillapajar@gmail.com;www.casaruralvillapajar.com;;;;11;-3.39027;42.308214;
09/000600;Casa Rural;3ª - 3 Estrellas;LOS LIRONES;Barrio Las Fuentes. 29;9588;Burgos;Valle de Mena;ANGULO;FUENTES (LAS);688649185;;;info@casaruralvalledemena.es;www.casaruralvalledemena.es;;;;8;-3.170688;43.045112;
09/000601;Hotel Rural;3ª - 3 Estrellas;SANTA CRUZ;Calle Real. 23;9513;Burgos;Villarcayo de Merindad de Castilla la Vieja;SANTA CRUZ DE ANDINO;SANTA CRUZ DE ANDINO;947130109;670308139;;hotelruralsantacruz@gmail.com;www.hotelruralsantacruz.com;;;;20;-3.55;42.9167;
09/000602;Casa Rural;2ª - 2 Estrellas;PUERTA NORTE;Calle Vega. 10;9120;Burgos;Villadiego;VILLADIEGO;VILLADIEGO;947361878;655200972;;tresparesvilladiego@gmail.com;www.casaruralpuertanorte.com;;;;6;-4.008867;42.516021;
09/000603;Casa Rural;4ª - 4 Estrellas;LA SERREZUELA;Calle Natividad. 2;9199;Burgos;Atapuerca;OLMOS DE ATAPUERCA;OLMOS DE ATAPUERCA;635313055;;;casalaserrezuela@hotmail.com;www.ruralbioenergetica.com;;;;11;-3.5333;42.3833;
05/001154;Posada;4ª - 4 Estrellas;LA CASA DE LAS MANUELAS;Calle DOCTOR MARTÍNEZ YAÑEZ 1;5210;Ávila;Horcajo de las Torres;HORCAJO DE LAS TORRES;HORCAJO DE LAS TORRES;920327544;627322315;;angeljv1963@gmail.com;;;;Si;12;-5.090458;41.065169;
09/000604;Casa Rural;2ª - 2 Estrellas;FUENTEVIEJA DE TEJADA;Calle Plaza. 50;9616;Burgos;Tejada;TEJADA;TEJADA;608393048;;;info@casaruralfuentevieja.es;www.casaruralfuentevieja.es;;;;11;-3.5352;41.952869;
42/000456;Casa Rural;3ª - 3 Estrellas;LA MARCELA;Calle SAN ROQUE 27;42330;Soria;San Esteban de Gormaz;PEÑALBA DE SAN ESTEBAN;PEÑALBA DE SAN ESTEBAN;631860481;690392892;;www.lamarcela.com;;;;;8;-3.2602781;41.5369444;
37/000727;Casa Rural;5ª - 5 Estrellas;LOS SOLES;Calle LOS CHALETS 2;37522;Salamanca;Villasrubias;VILLASRUBIAS;VILLASRUBIAS;636250589;615371802;;eduardo_feli@hotmail.com;;;;;10;-6.6363889;40.3373611;Si
09/000605;Hotel Rural;3ª - 3 Estrellas;MOLINO DE LUNA;Avenida Alejandro Rodríguez de Valcárcel. 1;9572;Burgos;Valle de Valdebezana;SONCILLO;SONCILLO;696728859;;;m.meridiano.0@gmail.com;;;;;29;-3.785833;42.97055;
09/000606;Casa Rural;4ª - 4 Estrellas;LA CASA DE ALDEA DEL PINAR;Calle El Sol. s/n;9661;Burgos;Hontoria del Pinar;ALDEA DEL PINAR;ALDEA DEL PINAR;947386082;687513825;;administracion@casadealdeadelpinar.es;www.casadealdeadelpinar.es;;;;16;-3.166667;41.866667;Si
09/000607;Casa Rural;4ª - 4 Estrellas;CASA DEL CURA;Calle La Solana. 23;9610;Burgos;Espinosa de Cervera;ESPINOSA DE CERVERA;ESPINOSA DE CERVERA;699522616;;;casadelcurarioesgueva@gmail.com;www.casadelcurarioesgueva.com;;;;6;-3.469434;41.89562;Si
42/000457;Hotel Rural;4ª - 4 Estrellas;LA CASA DE ADOBE;Calle LA DEHESA 37;42318;Soria;Valdemaluque;VALDEMALUQUE;VALDEMALUQUE;975363713;;;info@lacasadeadobe.es;www.lacasadeadobe.es;;;;10;-3.044688;41.674173;Si
05/001159;Casa Rural;4ª - 4 Estrellas;EL CASTILLO;Calle CAMINO DE PALACIO 1 18 1 1;5198;Ávila;Sotalbo;SOTALBO;SOTALBO;616871298;;;fisicomilico@hotmail.com;;;;;4;-4.851667;40.539444;Si
05/001160;Hotel Rural;4ª - 4 Estrellas;GREDOS MARIA JUSTINA;Calle LA PUENTE S/N;5633;Ávila;San Juan de Gredos;NAVACEPEDA DE TORMES;NAVACEPEDA DE TORMES;676975583;;;info@gredosesmas.com;www.gredosesmas.com;;;;14;-5.246402;40.35202;Si
09/000608;Hotel Rural;2ª - 2 Estrellas;CASA DE LOS DESEOS;Calle Las Eras. 16;9258;Burgos;Villambistia;VILLAMBISTIA;VILLAMBISTIA;653326020;;;casadelosdeseos@gmail.com;;;;;13;-3.2591667;42.4119444;Si
49/000352;Casa Rural;4ª - 4 Estrellas;ANTIGUA ESTACIÓN DE TREN;Calle Estación s/n;49780;Zamora;Pobladura del Valle;POBLADURA DEL VALLE;POBLADURA DEL VALLE;627132174;;;antiguaestaciondetren@gmail.com;;;;;10;-5.7441667;42.0969444;Si
09/000609;Hotel Rural;3ª - 3 Estrellas;ARGANZÓN PLAZA;Plaza Mayor. 1;9294;Burgos;Puebla de Arganzón (La);PUEBLA DE ARGANZON (LA);PUEBLA DE ARGANZON (LA);945373470;629504370;;info@arganzonplaza.com;www.arganzonplaza.com;;;;22;-2.83154;42.7663;
37/000733;Casa Rural;4ª - 4 Estrellas;EL CHARRO DEL YELTES III;Calle EL CRUCE 1;37260;Salamanca;Villavieja de Yeltes;VILLAVIEJA DE YELTES;VILLAVIEJA DE YELTES;923500172;677460686;;elcharrodeyeltes@elcharrodeyeltes.es;www.elcharrodeyeltes.es;;;;4;-6.4678694;40.8761889;Si
05/001165;Casa Rural;4ª - 4 Estrellas;EL LOSAR;Avenida M30 8;5692;Ávila;Losar del Barco (El);LOSAR (EL);LOSAR (EL);616805621;;;maria@la-rasa.es;http://la-rasa.es/el-losar;;;;4;-5.5394444;40.3925;
05/001166;Casa Rural;4ª - 4 Estrellas;EL RACÚ;Calle SAN PEDRO 36;5697;Ávila;Navatejares;CABEZAS ALTAS;CABEZAS ALTAS;616805621;;;maria@la-rasa.es;http://la-rasa.es/el-racu;;;;3;-5.5441667;40.3144444;
05/001168;Casa Rural;3ª - 3 Estrellas;LAS PIZARRAS;Calle LAS PIZARRAS S/N;5122;Ávila;Navatalgordo;NAVATALGORDO;NAVATALGORDO;619229276;;;casalaspizarras@gmail.com;;;;;8;-4.8758333;40.4175;
40/000620;Casa Rural;4ª - 4 Estrellas;CABALLERO DE CASTILLA;Calle Real del Pino 12;40460;Segovia;Santiuste de San Juan Bautista;SANTIUSTE DE SAN JUAN BAUTISTA;SANTIUSTE DE SAN JUAN BAUTISTA;646985362;913693506;;info@caballerodecastilla.com;www.caballerodecastilla.com;;;;4;-4.5713889;41.1577778;Si
40/000621;Hotel Rural;4ª - 4 Estrellas;LA VIÑA;Carretera de Segovia 4;40410;Segovia;Espinar (El);SAN RAFAEL;SAN RAFAEL;921171794;615421147;;lavinahotelrural@gmail.com;www.lavinahotelrural.com;;;;14;-4.19024;40.715283;
05/001169;Casa Rural;4ª - 4 Estrellas;LAS CAMELIAS;Paraje EL RODEO (CTRA. DE CHILLA. KM. 3);5480;Ávila;Candeleda;CANDELEDA;*DISEMINADO*;636618320;;;lascameliasdeaurora@hotmail.es;;;;;5;-5.2730556;40.1625;Si
42/000461;Casa Rural;3ª - 3 Estrellas;LA MAJADA;Calle REAL 14;42190;Soria;Golmayo;GOLMAYO;GOLMAYO;975225551;677809157;;casarurallamajada@gmail.com;www.lamajada.com;;;;10;-2.521627;41.766606;
09/000610;Casa Rural;4ª - 4 Estrellas;SIXTO;Calle Huertas 7;9642;Burgos;Cuevas de San Clemente;CUEVAS DE SAN CLEMENTE;CUEVAS DE SAN CLEMENTE;687826562;;;casa@sixtorural.es;www.sixtorural.es;;;;5;-3.569167;42.130833;
09/000611;Casa Rural;1ª - 1 Estrella;LA CASITA DRUNA;Barrio de Abajo 79;9571;Burgos;Alfoz de Santa Gadea;SANTA GADEA;SANTA GADEA;942773294;656764533;;casadruna@yahoo.es;;;;;2;-3.951593;42.9561948;
40/000622;Casa Rural;5ª - 5 Estrellas;HUERTA DE LA ABUELA PILAR;Avenida CASTILLA 5;40533;Segovia;Aldehorno;ALDEHORNO;ALDEHORNO;606292373;629098245;;lahuertadelaabuelapilar@gmail.com;www.lahuertadelaabuelapilar.com;;;;14;-3.7786111;41.5138889;Si
05/001170;Casa Rural;4ª - 4 Estrellas;MAURI;Calle COVACHO 17;5230;Ávila;Navas del Marqués (Las);ESTACION (LA);ESTACION (LA);637852155;;;casaruralmauri@gmail.com;www.casaruralmauri.es;;;;16;-4.364842;40.5865169;
09/000612;Casa Rural;3ª - 3 Estrellas;EL ABUELO II;Calle El Caño 10;9145;Burgos;Valle de Sedano;ORBANEJA DEL CASTILLO;ORBANEJA DEL CASTILLO;650326666;;;elabuelodeorbaneja@hotmail.com;www.elabuelodeorbaneja.com;;;;6;-3.793728;42.834941;
47/000258;Hotel Rural;2ª - 2 Estrellas;LOS ABUELOS;Calle NORTE 15;47320;Valladolid;Montemayor de Pililla;MONTEMAYOR DE PILILLA;MONTEMAYOR DE PILILLA;983694392;687798270;;info@lacasaruraldelosabuelos.com;www.lacasaruraldelosabuelos.com;;;;19;-4.458035;41.509333;
40/000624;Casa Rural;3ª - 3 Estrellas;LAS CIGÜEÑAS DE SAN CRISTOBAL - ll;Calle REAL 47;40197;Segovia;San Cristóbal de Segovia;SAN CRISTOBAL DE SEGOVIA;SAN CRISTOBAL DE SEGOVIA;921406926;635573282;658765994;lasciguenasdesancristobal@gmail.com;www.lasciguenasdesancristobal.com;;;;2;-4.0772222;40.9519444;Si
42/000462;Hotel Rural;3ª - 3 Estrellas;DE LA ABUELA;Calle CAMINO DE TORRESUSO 41;42341;Soria;Montejo de Tiermes;MONTEJO DE TIERMES;MONTEJO DE TIERMES;975352003;;;crlaabuela@gmail.com;www.casarurallabuela.es;;;;16;-3.19751;41.36786;
47/000259;Casa Rural;4ª - 4 Estrellas;LA ALDEA COLORADA;Carretera MOTA - CASASOLA KM 2 (GRANJA SAN IGNACIO);47120;Valladolid;Mota del Marqués;MOTA DEL MARQUES;*DISEMINADO*;697237510;;;laaldeacolorada@gmail.com;;;;;6;-5.194111;41.614844;
37/000735;Casa Rural;3ª - 3 Estrellas;CASA TAVERA;Calle BARRIO NUEVO 1 BIS;37658;Salamanca;Villanueva del Conde;VILLANUEVA DEL CONDE;VILLANUEVA DEL CONDE;923437582;678096305;;casahidalgovillanueva@hotmail.es;www.sierradesalamanca.com;;;;3;-6.01252;40.512087;Si
42/000463;Hotel Rural;3ª - 3 Estrellas;LOS ARRENES DE TARANCUEÑA;Plaza PLAZUELA 7;42315;Soria;Retortillo de Soria;TARANCUEÑA;TARANCUEÑA;975188985;669624205;;arrenestara@hotmail.com;www.losarrenesdetarancuena.com;;;;9;-3.060161;41.33719;
40/000626;Casa Rural;4ª - 4 Estrellas;FINCA LA ENCINA;Calle MIRASIERRA 5;40420;Segovia;Navas de Riofrío;NAVAS DE RIOFRIO;*DISEMINADO*;666085032;;;info@fincalaencina.com;www.fincalaencina.com4;;;;12;-4.1416667;40.8583333;
47/000260;Casa Rural;4ª - 4 Estrellas;LA REGUERA;Calle LA REGUERA 10;47511;Valladolid;Siete Iglesias de Trabancos;SIETE IGLESIAS DE TRABANCOS;SIETE IGLESIAS DE TRABANCOS;983277504;625615771;;reservas@elherrerodepollos.com;;;;;4;-5.186389;41.352777;
09/000613;Hotel Rural;4ª - 4 Estrellas;LA TENADA;Calle Escuadra. 2;9193;Burgos;Carcedo de Burgos;CARCEDO DE BURGOS;CARCEDO DE BURGOS;947290293;680607902;;reservas@latenadahotelrural.com;www.latenadahotelrural.com;;;;6;-3.62303;42.2861;
